61aa52478ae8ee306d5dcf52,5GRCWGJ8+M9,72a73f5a87f63ee22abfcf7899d21fca,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,28.51594667,-13.06836667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr056181
61aa524d8ae8ee306d5e55a0,,45369390df76f18317cba08340e5d684,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-80.71711,28.30673,28929.96659395,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,160.0,0.0,40.0,67713
61aa524d8ae8ee306d5e55a8,867HVQHG+HG,1041c944dd4e0b98f95d712b9c29be7e,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-88.22375,35.878888889,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,14.0,81.0,110.0,62988
61aa524d8ae8ee306d5e55db,,056c9dada85a0ff7d93f07ee830cd2a4,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-83.236355,31.250745,19302.388812922,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,49.0,0.0,1.0,69214
61aa524d8ae8ee306d5e55df,,a4af1dbb56583c71618f178c789d007a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-76.208015,35.796615,17948.952650401,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,95.0,0.0,27.0,69260
61aa524d8ae8ee306d5e55f2,,ffed58af1486d55983158acee38bdea2,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-76.208015,35.796615,17948.952650401,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,118.0,16.0,76.0,70270
61aa524d8ae8ee306d5e5620,93GG59QG+QQ,811407aefa83b235b4c10aab0a3c9542,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-149.623055556,60.189444444,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,22.0,4.0,42.0,70717
61aa524d8ae8ee306d5e5650,,dce52ae7545262a13594e78dcb10e27a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-89.42386,43.069565,31406.538338311,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,196.0,13.0,18.0,71024
61aa524d8ae8ee306d5e5653,,3499944c1bba793400082dda7e6116cc,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-89.42386,43.069565,31406.538338311,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,199.0,0.0,9.0,71027
61aa524d8ae8ee306d5e5654,,4191d9903a4cf9f293dbbbff63f119c4,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-89.42386,43.069565,31406.538338311,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,200.0,15.0,31.0,71028
61aa524d8ae8ee306d5e5675,84PWJ2R4+P3,1b9f97a2db1992b7b9780f40432ab59a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-121.994777778,44.641805556,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,101.0,5.0,17.0,71150
61aa524d8ae8ee306d5e56c3,,fea056085a35e15e73cc8df6a6f77611,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-89.42386,43.069565,31406.538338311,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,173.0,15.0,34.0,71557
61aa524d8ae8ee306d5e56d2,,d7e830c8aed1ef653f6992c364606170,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-89.42386,43.069565,31406.538338311,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,189.0,4.0,19.0,71573
61aa524d8ae8ee306d5e56e7,,ded0be50b642b9118d10cfdb5497b457,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-89.42386,43.069565,31406.538338311,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,97.0,7.0,16.0,71694
61aa524d8ae8ee306d5e56ea,,64ecbc65159256792cacce64096c9c54,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-89.42386,43.069565,31406.538338311,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,207.0,25.0,40.0,71815
61aa524d8ae8ee306d5e56f0,,03010f7d7933a011782c10faf91c4fca,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-89.42386,43.069565,31406.538338311,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,214.0,0.0,8.0,71822
61aa524d8ae8ee306d5e5704,86MP9FWH+FJ,cab0985b106e6fff314b56db2a61a158,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-85.520972222,43.396222222,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,5.0,77.0,210.0,72224
61aa524d8ae8ee306d5e5714,86849PH9+2W,76f3dab609e5632f344b1eb7f5861f3f,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-97.280147222,36.377530556,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,210.0,0.0,6.0,72266
61aa524d8ae8ee306d5e5717,8684CH43+78,c4b9e359d3c1bbe0eb22ed0017baf6ce,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-97.446638889,36.405633333,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,214.0,2.0,38.0,72270
61aa524d8ae8ee306d5e5724,8684CH43+87,6939b015cc3ff0368d7fb1abc3e224d4,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-97.446858333,36.405830556,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,226.0,2.0,36.0,72282
61aa524d8ae8ee306d5e572b,87RHMRGG+G8,235228720c84bba74e2d125b5f5e67db,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-68.174194444,46.676305556,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,6.0,96.0,165.0,72302
61aa524e8ae8ee306d5e5777,87RJJ5MQ+3X,69afdb6d95dc71a595ea0c54492311a1,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-67.810027778,46.632666667,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,82.0,20.0,45.0,72378
61aa524e8ae8ee306d5e577f,87RJ43RX+WM,abd4ba4fbcb8e32f0825af8a223509d1,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-67.90075,46.142305556,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,94.0,120.0,200.0,72390
61aa524e8ae8ee306d5e5782,87RJ43RX+WM,f4eb775259e2b6c16ed83046b64efdba,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-67.90075,46.142305556,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,90.0,10.0,13.0,72386
61aa524e8ae8ee306d5e579e,87PHW8F6+9R,b90ea5a56bfd0576bb8abf0bb82ad042,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-68.687916667,44.923444444,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,124.0,17.0,27.0,72420
61aa524e8ae8ee306d5e579f,87PHW8F6+9R,34e71046a12aab599ed3f718740bda70,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-68.687916667,44.923444444,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,127.0,63.0,90.0,72423
61aa524e8ae8ee306d5e57b7,87PHRGP2+4M,d0dc2bf7402ef8c264197e6b56b20092,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-68.498277778,44.835361111,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,146.0,62.0,106.0,72442
61aa524e8ae8ee306d5e57cf,855R7X66+P6,def48b8d56b2282182bf1a8ae4d1c261,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-103.039425,33.261769444,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,48.0,58.0,93.0,72511
61aa524e8ae8ee306d5e57e4,85PX9VM9+6Q,d51eb6b6c9b0bbe5c57db7d6665edaba,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-100.130602778,44.383038889,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,16.0,28.0,38.0,72612
61aa524e8ae8ee306d5e57ea,85PX7MP6+X6,fdfa5eccb5c3a440b73f04c590466468,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-100.339433333,44.287452778,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,25.0,58.0,76.0,72621
61aa524e8ae8ee306d5e57f7,86M33GGH+X2,a189ce5d8031b76e5a4544627f7e92b2,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-98.472416667,43.077472222,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,35.0,0.0,23.0,72631
61aa524e8ae8ee306d5e5828,,5ca68338cbd71498c94a9535812d7342,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-123.696375,46.032065,26131.153448434,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,206.0,23.0,50.0,96150
61aa524e8ae8ee306d5e5854,85HF8V4W+3R,95386242175e91cc85bf7cf608b54638,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15669,15669,GPS,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-110.102986111,41.305191667,30.0,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,27.0,0.0,17.0,72974
61aa524e8ae8ee306d5e5856,,7107f56f9888ac984f327495976e5b5a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,15303,15303,County centroids,USDA Natural Resource Conservation Service (NRCS) staff,USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE,-123.09611,43.32219,64432.078885631,Kellogg Soil Survey Laboratory database,USDA, Soil and Plant Science Division, National Soil Survey Center,KSSL.SSL,https://ncsslabdatamart.sc.egov.usda.gov/,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,Scarlett Murphy,Scarlett.Murphy@usda.gov,260.0,0.0,5.0,73037
